total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
12266,17.352727658920934,100,292.972,yolov5m,0.6087124695380529,6,8.991737,73.3,0.20752394500000002,0.2057809829711914,785.1986572742462,3630.9108254909515
12267,18.35034028706383,100,294.45,yolov5m,0.5431225406272071,14,9.361609,73.3,0.24106648,0.23921990394592285,785.4480774402618,3631.2229754924774
12268,17.2762140269895,100,301.408,yolov5m,0.5369000089795966,19,9.789953,74.8,0.25113561900000003,0.24965620040893555,785.6881132125854,3631.531853199005
12269,17.937832691734503,100,148.792,yolov5m,0.8624348193407059,4,7.58842,79.2,0.175016465,0.17319416999816895,785.8410291671753,3631.7401831150055
12270,18.405382922118495,100,258.417,yolov5m,0.6580728828907013,20,8.631631,71.0,0.234199489,0.23250269889831543,786.0788335800171,3632.022763967514
12271,18.427272162841003,100,232.901,yolov5m,0.5942538753151894,4,9.389563,62.0,0.27137612099999997,0.26992344856262207,786.3236176967621,3632.330061674118
12272,18.442857906006534,100,232.24,yolov5m,0.7758525013923645,2,7.283917,64.3,0.20721341000000001,0.20588183403015137,786.5180222988129,3632.575157880783
12273,17.7579604013342,100,155.251,yolov5m,0.7030708293120066,3,8.595987,66.7,0.21951132699999998,0.21775293350219727,786.7122416496277,3632.8221895694733
12274,16.278597832742,100,309.038,yolov5m,0.957679271697998,1,8.741494,68.1,0.225681549,0.22455978393554688,786.9321668148041,3633.0961899757385
12275,18.80275084413682,100,205.817,yolov5m,0.4406224340200424,4,9.618139,75.1,0.24314012899999998,0.24142122268676758,787.1573152542114,3633.3854846954346
12276,18.43339725582171,100,298.703,yolov5m,0.6373351116975149,15,9.950353,75.1,0.24803828700000002,0.24675512313842773,787.3997933864594,3633.6804258823395
12277,18.306926971777123,100,301.238,yolov5m,0.9376283288002014,1,8.896278,74.2,0.228991508,0.22771525382995605,787.6253724098206,3633.9617927074432
12278,18.13606159455347,100,149.033,yolov5m,0.6077356888697698,13,8.146891,78.3,0.18909248199999998,0.1876053810119629,787.7884840965271,3634.1796448230743
12279,17.920011167143116,100,149.039,yolov5m,0.8968196660280228,4,8.152262,78.9,0.18196565,0.17993521690368652,787.9620354175568,3634.4005308151245
12280,17.29213077961602,100,181.166,yolov5m,0.9373639225959778,1,8.709816,77.5,0.19276706799999999,0.19094061851501465,788.143224477768,3634.6383838653564
12281,18.233853563091838,100,271.736,yolov5m,0.5309036076068878,2,7.842631,62.6,0.230994061,0.22985053062438965,788.3768608570099,3634.9297437667847
12282,19.177657222548405,100,195.99,yolov5m,0.634256462840473,17,8.749916,63.1,0.24899926500000003,0.24748706817626953,788.6051466464996,3635.214785337448
12283,18.74523322579995,100,196.782,yolov5m,0.5536048163970312,6,9.40232,76.6,0.232934089,0.23109149932861328,788.8211867809296,3635.482471704483
12284,18.67697933491217,100,232.326,yolov5m,0.5190243124961853,1,9.12046,67.4,0.25545830199999997,0.2527172565460205,789.0707623958588,3635.7888011932373
12285,19.413335907461352,100,173.357,yolov5m,0.5926408171653748,4,9.729773,74.3,0.255869115,0.25415682792663574,789.3152761459351,3636.0868780612946
12286,18.64279030274519,100,273.735,yolov5m,0.6412005992162795,21,8.646524,72.0,0.205660614,0.2026526927947998,789.5217878818512,3636.3530790805817
12287,18.354591521626794,100,255.301,yolov5m,0.5298060751878299,26,8.612954,75.8,0.189515616,0.18778324127197266,789.7161569595337,3636.6035418510437
12288,17.651324183792024,100,322.612,yolov5m,0.6233937939008077,9,8.515969,70.9,0.194412314,0.19263386726379395,789.9327373504639,3636.870605945587
12289,18.254086726233673,100,428.785,yolov5m,0.9231032133102417,1,9.530005,70.4,0.219891546,0.21869921684265137,790.1833560466766,3637.1834132671356
12290,19.45255542554002,100,248.887,yolov5m,0.5774748176336288,22,8.394388,77.4,0.186457447,0.18520045280456543,790.3663554191589,3637.4185676574707
12291,18.906890897078018,100,311.902,yolov5m,0.8208741943041483,3,7.666484,74.5,0.17193794399999998,0.17059969902038574,790.5414137840271,3637.648603439331
12292,17.866925905401033,100,238.287,yolov5m,0.7034702509641647,10,8.389565,61.7,0.239706837,0.2379000186920166,790.7757148742676,3637.9328496456146
12293,17.509094633360228,100,203.047,yolov5m,0.6547084711492062,8,7.592388,64.1,0.205806924,0.20432758331298828,790.9726810455322,3638.177596092224
12294,17.603009188800854,100,309.525,yolov5m,0.5398821632067362,3,7.354107,63.6,0.18764620999999998,0.18573617935180664,791.1449046134949,3638.4125895500183
12295,18.093135538669777,100,301.044,yolov5m,0.7015779664119085,6,7.829387,62.2,0.225371571,0.22412657737731934,791.3596136569977,3638.6855721473694
12296,18.063665571509098,100,284.791,yolov5m,0.8832038640975952,2,9.183814,74.3,0.23413515,0.23260712623596191,791.5790803432465,3638.9647014141083
12297,17.210535383351743,100,222.239,yolov5m,0.7731432716051737,3,8.799782,74.5,0.205078932,0.20325326919555664,791.7780151367188,3639.221415042877
12298,17.302147282326953,100,227.404,yolov5m,0.6249958177407583,3,9.031654,78.5,0.235204717,0.23329496383666992,791.995760679245,3639.494180202484
12299,16.75607788927442,100,291.173,yolov5m,0.7988229691982269,2,9.688146,73.4,0.248698819,0.2474520206451416,792.2511074542999,3639.80420255661
12300,17.30484491649417,100,327.928,yolov5m,0.695816179116567,6,9.640966,73.4,0.246376929,0.24500298500061035,792.484646320343,3640.1201446056366
12301,16.882580855229637,100,287.471,yolov5m,0.5408183498816057,11,8.618935,61.4,0.22726606,0.2260439395904541,792.6912212371826,3640.396032810211
12302,17.000930306747676,100,286.399,yolov5m,0.6028340011835098,2,8.760537,60.8,0.229502635,0.22836709022521973,792.8988299369812,3640.672534942627
12303,17.98548201435696,100,105.049,yolov5m,0.4571269750595093,1,7.298565,67.8,0.168172189,0.16584038734436035,793.038768529892,3640.8634691238403
12304,17.687461971085188,100,150.841,yolov5m,0.8188609480857849,2,8.167154,63.3,0.24171589300000001,0.2394418716430664,793.2677750587463,3641.1257622241974
12305,18.229355480897436,100,289.071,yolov5m,0.5277383118867874,10,9.503882,72.3,0.24141061600000002,0.24018073081970215,793.5007181167603,3641.4178445339203
12306,17.73137263226916,100,275.236,yolov5m,0.5423008357324908,31,9.896886,75.4,0.257395152,0.25611352920532227,793.7436592578888,3641.724796772003
12307,18.229098978548112,100,248.813,yolov5m,0.5170974348272596,7,9.176918,75.7,0.23451070499999999,0.2324512004852295,793.9638409614563,3642.0043621063232
12308,17.722120933677193,100,281.039,yolov5m,0.6032729335129261,8,8.112284,71.4,0.208952517,0.20722436904907227,794.1807112693787,3642.2787702083588
12309,16.220459755205734,100,280.002,yolov5m,0.5725209973752499,8,7.347759,66.8,0.173321186,0.17160320281982422,794.3594925403595,3642.51814866066
12310,17.161254324734745,100,215.176,yolov5m,0.648585706949234,12,8.407572,74.0,0.19280406400000002,0.1908421516418457,794.5443797111511,3642.764625787735
12311,18.91268470209649,100,189.109,yolov5m,0.7454130724072456,4,8.171122,78.5,0.181479789,0.17956972122192383,794.7233998775482,3642.9936096668243
12312,18.173295629283444,100,202.765,yolov5m,0.8145720362663269,3,7.945475,67.0,0.229314095,0.22760963439941406,794.9577360153198,3643.2726361751556
12313,17.12386760836603,100,366.803,yolov5m,0.7519373638289315,7,7.74174,64.2,0.172054706,0.17093420028686523,795.1150743961334,3643.497443675995
12314,17.730046399849616,100,277.194,yolov5m,0.6642730683088303,2,6.804731,62.1,0.156994619,0.15494203567504883,795.2435247898102,3643.7037410736084
12315,18.06299093639647,100,432.609,yolov5m,0.7879987582564354,8,8.279093,58.9,0.23529909200000002,0.23410868644714355,795.478182554245,3644.0003395080566
12316,17.65881863624928,100,167.633,yolov5m,0.9121596217155457,2,8.40867,68.0,0.22531409,0.22339797019958496,795.6767258644104,3644.2569568157196
12317,17.201807213383244,100,477.339,yolov5m,0.9233818650245667,1,12.56729,71.6,0.331672247,0.330366849899292,796.0252985954285,3644.6600058078766
12318,18.006053621086664,100,269.495,yolov5m,0.723433130979538,5,9.228614,76.1,0.233487513,0.23160576820373535,796.2262947559357,3644.9422767162323
12319,17.70075044067068,100,223.321,yolov5m,0.5303065627813339,6,8.481119,78.4,0.21819752299999998,0.21691679954528809,796.433634519577,3645.205008506775
12320,17.63291637871476,100,198.66,yolov5m,0.7048627544533123,11,9.963476,80.3,0.252308972,0.2498149871826172,796.6785709857941,3645.4933552742004
12321,18.501932492215495,100,219.072,yolov5m,0.8573161363601685,1,8.710122,73.0,0.230297959,0.22909259796142578,796.9052205085754,3645.758113861084
12322,18.46946287003106,100,245.003,yolov5m,0.4610241825381915,12,10.258763,64.5,0.283871228,0.28233981132507324,797.1820039749146,3646.08224773407
12323,18.877638879656892,100,260.512,yolov5m,0.7253164450327555,12,7.260358,61.6,0.19175911199999998,0.19054698944091797,797.3651225566864,3646.3186435699463
12324,18.15341981628545,100,195.676,yolov5m,0.5352679351965587,15,7.459881,67.7,0.172234674,0.17097067832946777,797.5178942680359,3646.5229363441467
12325,17.876264937807836,100,147.721,yolov5m,0.5944939170564923,7,7.745036,63.6,0.222868614,0.2210555076599121,797.7268054485321,3646.774002790451
12326,16.88771558452292,100,192.877,yolov5m,0.6056585828463237,15,8.949928,72.9,0.230492733,0.22845840454101562,797.9339807033539,3647.0369112491608
12327,17.362213169371074,100,298.979,yolov5m,0.6476836303869883,3,10.088963,76.0,0.251951663,0.2506420612335205,798.1728737354279,3647.342102766037
12328,17.204322594569923,100,286.312,yolov5m,0.6167576483317784,14,8.947731,72.5,0.235456261,0.23418569564819336,798.4101574420929,3647.640058994293
12329,18.27843084435909,100,254.992,yolov5m,0.4730975031852722,1,14.052271,84.0,0.34849555099999996,0.3458828926086426,798.7543106079102,3648.046135663986
12330,17.302907307402457,100,312.845,yolov5m,0.5030712518427107,9,10.002538,74.3,0.25084861199999997,0.2491016387939453,798.9988434314728,3648.3499867916107
12331,17.37262844958204,100,300.682,yolov5m,0.9019426703453064,1,8.409585,63.3,0.24001292000000002,0.23856377601623535,799.2300400733948,3648.642573595047
12332,17.734594196451855,100,213.911,yolov5m,0.8551307519276937,3,8.36503,61.4,0.23903311900000002,0.2371048927307129,799.4518942832947,3648.920679092407
12333,17.10336213138631,100,147.154,yolov5m,0.5913147926330566,1,7.132062,61.1,0.16990664300000002,0.1679069995880127,799.6128697395325,3649.122218847275
12334,17.15874416672074,100,109.784,yolov5m,0.5959369639555613,3,8.787514,66.5,0.23445342000000002,0.23262572288513184,799.8191251754761,3649.3826270103455
12335,16.759066580137926,100,214.567,yolov5m,0.5744187593460083,15,8.008158,67.5,0.208484072,0.20699667930603027,799.9864664077759,3649.6232776641846
12336,17.95833935919129,100,249.136,yolov5m,0.8703009784221649,2,8.571389,75.7,0.19673507,0.1944887638092041,800.187272310257,3649.8814659118652
12337,16.821919377062564,100,318.302,yolov5m,0.6997591540926978,21,8.342264,70.5,0.190710993,0.18830370903015137,800.3882203102112,3650.1437752246857
12338,16.520297674761686,100,98.326,yolov5m,0.9333312511444092,1,7.956705,78.7,0.181052079,0.17897510528564453,800.5574593544006,3650.3559334278107
12339,16.59621030927531,100,221.458,yolov5m,0.7771855195363363,3,9.96848,72.4,0.264042566,0.26218557357788086,800.803239107132,3650.671895980835
12340,17.3202712937837,100,304.66,yolov5m,0.5219824341210452,11,9.062476,75.5,0.231383371,0.23003005981445312,801.0219659805298,3650.949408054352
12341,17.7054942071524,100,355.33,yolov5m,0.5271937740700585,14,9.82932,75.1,0.23581839000000002,0.23459506034851074,801.257643699646,3651.247347831726
12342,17.495043090235026,100,267.69,yolov5m,0.6256547123193741,8,8.610879,66.7,0.229861266,0.2285771369934082,801.4783565998077,3651.5261523723602
12343,17.187657373326573,100,221.088,yolov5m,0.6311432272195816,8,7.27763,62.2,0.196985751,0.19521236419677734,801.6477572917938,3651.756727218628
12344,17.94983514518699,100,172.975,yolov5m,0.6161485811074575,9,8.129679,62.7,0.236808134,0.23438048362731934,801.8660173416138,3652.0247440338135
12345,17.173375409316936,100,227.355,yolov5m,0.5645330424110094,12,7.342388,61.7,0.19438980300000003,0.1922767162322998,802.0413656234741,3652.2595796585083
12346,17.106629834673466,100,306.484,yolov5m,0.7432129323482514,10,7.564189,62.1,0.212101254,0.2109816074371338,802.2415177822113,3652.5183000564575
12347,17.847846830220835,100,331.763,yolov5m,0.7304703295230865,2,8.702492,73.4,0.20293334700000001,0.20166540145874023,802.4548771381378,3652.793954849243
12348,17.92402578621458,100,152.376,yolov5m,0.603177934885025,2,7.874186,77.9,0.178477319,0.17672491073608398,802.6124930381775,3653.009652376175
12349,17.257614931318276,100,194.685,yolov5m,0.6184767037630081,4,8.836587,76.9,0.213706968,0.21034479141235352,802.807431936264,3653.2569737434387
