,total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_model_small,avg_conf_small,current_boxes_small,energy_consumption(J)_small,current_cpu_small,measure_duration(s)_small,current_model_medium,avg_conf_medium,current_boxes_medium,energy_consumption(J)_medium,current_cpu_medium,measure_duration(s)_medium,current_model_large,avg_conf_large,current_boxes_large,energy_consumption(J)_large,current_cpu_large,measure_duration(s)_large
817,5150,5.074339862406888,100,196.418,yolov5n,0.4481244186560313,3,1.412411,14.9,0.048121104,yolov5s,0.4344885796308517,4,3.764761,73.5,0.096568214,yolov5m,0.4577939212322235,5,5.633775,54.0,0.129938651,yolov5l,0.4599406818548838,6,16.085163,69.0,0.423768485
818,15102,17.508894062861412,100,299.789,yolov5n,0.7785196304321289,1,1.412838,53.2,0.050464075,yolov5s,0.567799761891365,2,4.555653,81.9,0.112111687,yolov5m,0.8529481291770935,1,11.616364,83.3,0.252071033,yolov5l,0.9049837589263916,1,22.093693,89.6,0.483161688
819,9098,9.027398768834086,100,211.614,yolov5n,0.0,0,1.413204,58.8,0.0520670029999999,yolov5s,0.0,0,4.549732,78.2,0.112048726,yolov5m,0.4322171956300735,2,9.539221,81.8,0.212940928,yolov5l,0.7003652453422546,1,18.687635,71.9,0.473579984
820,7955,7.85366898904706,100,230.58,yolov5n,0.4753434360027313,2,1.413266,53.4,0.053522283,yolov5s,0.4362740317980448,3,4.01415,80.0,0.082669277,yolov5m,0.6424157917499542,2,7.078229,66.9,0.163193149,yolov5l,0.7156357169151306,3,15.423728,72.0,0.321356971
821,6395,6.079284955061147,100,191.85,yolov5n,0.5907802035411199,6,1.413631,60.0,0.0477688229999999,yolov5s,0.543287626334599,7,3.606863,76.4,0.083733239,yolov5m,0.633637269337972,6,6.514815,64.7,0.151165611,yolov5l,0.6289331652224064,8,11.537385,57.5,0.241593436
822,16758,14.364621001777028,100,234.995,yolov5n,0.3815680543581645,3,1.413632,61.4,0.054128353,yolov5s,0.3749794699251652,8,4.844776,84.4,0.1166347339999999,yolov5m,0.4217657496531804,6,11.284823,89.6,0.250153758,yolov5l,0.5315179030100504,6,21.714605,84.4,0.483349585
823,8496,8.079036625473744,100,315.225,yolov5n,0.5956030488014221,3,1.414242,50.0,0.0536965639999999,yolov5s,0.4815882980823517,5,4.397266,75.4,0.103630702,yolov5m,0.7046346267064413,6,6.705672,56.0,0.149581686,yolov5l,0.6391386943204063,7,12.845243,57.9,0.264762215
824,15576,19.278386724611767,100,131.292,yolov5n,0.0,0,1.415036,63.8,0.043710306,yolov5s,0.0,0,4.310353,80.8,0.1102571919999999,yolov5m,0.4508845806121826,1,10.477268,86.7,0.243382603,yolov5l,0.5186942964792252,4,21.312568,86.5,0.473109363
825,3072,2.059200378559798,100,203.868,yolov5n,0.5091034770011902,1,1.415341,26.8,0.057624385,yolov5s,0.4050727859139442,4,3.079826,44.1,0.074903073,yolov5m,0.8112574815750122,1,6.673689,22.0,0.1667867589999999,yolov5l,0.8221610486507416,2,11.566804,55.1,0.289576879
826,6811,7.406566479765213,100,291.527,yolov5n,0.596191018819809,8,1.415524,48.6,0.053569818,yolov5s,0.5812964276833967,11,2.86071,59.3,0.065490967,yolov5m,0.7280493043363094,8,5.701157,54.8,0.130882322,yolov5l,0.699770642651452,9,11.525971,55.8,0.246605843
827,11367,16.302218679114503,100,282.044,yolov5n,0.652076264222463,3,1.415585,54.4,0.0447557779999999,yolov5s,0.64039146900177,3,4.300221,77.6,0.1054074949999999,yolov5m,0.7585641344388326,3,8.409097,61.3,0.239047673,yolov5l,0.7415115833282471,3,22.333073,88.9,0.490089623
828,6537,5.756876395323395,100,260.309,yolov5n,0.6489196022351583,3,1.415585,55.1,0.054928479,yolov5s,0.6264981073992593,7,4.056691,75.2,0.102706603,yolov5m,0.6732082102033827,9,7.246014,66.7,0.161392355,yolov5l,0.6993748611874051,9,13.75265,59.2,0.328273837
829,11456,15.220240321622152,100,281.866,yolov5n,0.4891321901232004,16,1.415951,59.4,0.039840419,yolov5s,0.4863261097953433,21,4.162709,81.8,0.096984722,yolov5m,0.5524906843900681,20,7.767986,62.8,0.220277651,yolov5l,0.6110843651824527,18,21.730291,90.4,0.469972663
830,9925,8.846955280543028,100,224.148,yolov5n,0.4614907602469126,9,1.416744,59.7,0.051378969,yolov5s,0.439955486357212,20,3.270499,65.3,0.089826758,yolov5m,0.5256699115037918,20,9.834936,75.6,0.241753003,yolov5l,0.4842208675716234,23,12.128509,60.2,0.252406677
831,17942,10.305348991223523,100,194.647,yolov5n,0.4822767128547032,6,1.416744,60.7,0.0423222699999999,yolov5s,0.4770164688428243,9,4.851916,84.3,0.12357746,yolov5m,0.503430130581061,12,11.413545,84.9,0.2818351209999999,yolov5l,0.4952596108118693,15,21.861577,86.3,0.48361356
832,5402,4.968785094330201,100,308.727,yolov5n,0.507210152713876,19,1.41705,50.7,0.049654722,yolov5s,0.5035881325602531,32,3.668753,69.2,0.096408707,yolov5m,0.5581406550972086,38,5.91246,53.7,0.1364476909999999,yolov5l,0.5093944393098354,40,13.332668,67.8,0.292517071
833,12816,17.41397753363781,100,189.263,yolov5n,0.5706955194473267,1,1.41711,56.7,0.044104343,yolov5s,0.5312262922525406,4,4.522084,79.5,0.110031478,yolov5m,0.6088447123765945,4,6.133102,57.9,0.190588648,yolov5l,0.6243402262528738,3,18.62306,85.1,0.418817962
834,7785,7.542995888968033,100,398.716,yolov5n,0.6727042396863302,3,1.417782,51.1,0.052018112,yolov5s,0.670266235868136,6,3.44451,57.7,0.095257769,yolov5m,0.8212319135665893,5,7.110944,65.9,0.159979129,yolov5l,0.6918926026139941,7,14.327722,70.7,0.28791442
835,5864,5.738894428733596,100,221.218,yolov5n,0.3824296325445175,10,1.418209,58.6,0.048241776,yolov5s,0.376013782289293,9,3.481376,71.6,0.09461486,yolov5m,0.4315522379345364,9,5.681077,51.8,0.130615676,yolov5l,0.3840944279323924,11,13.437649,68.0,0.284020252
836,21216,16.307398041754418,100,201.302,yolov5n,0.5743188261985779,2,1.418942,59.1,0.050699014,yolov5s,0.5227347016334534,2,5.518297,92.3,0.136870891,yolov5m,0.6657330691814423,2,11.191866,91.5,0.236291991,yolov5l,0.8481613993644714,2,20.324411,87.3,0.444969901
837,7448,7.867147888912635,100,243.616,yolov5n,0.5850990414619446,1,1.419125,68.9,0.045675838,yolov5s,0.5612695217132568,1,4.15862,74.4,0.1027786159999999,yolov5m,0.797737181186676,1,6.426314,54.8,0.1437406,yolov5l,0.7990578413009644,1,12.423308,58.5,0.2661162359999999
838,22570,17.26885801101809,100,194.198,yolov5n,0.6153101027011871,3,1.419491,68.3,0.040857695,yolov5s,0.5771533995866776,4,4.948108,92.2,0.120202679,yolov5m,0.7423888842264811,3,9.977636,84.6,0.234413964,yolov5l,0.6955379247665405,4,19.871165,85.1,0.453283194
839,15337,18.570160819421183,100,195.354,yolov5n,0.607266773780187,18,1.419735,62.3,0.045847714,yolov5s,0.5899664204229008,22,4.331837,89.7,0.098142442,yolov5m,0.6235243862583524,21,8.618081,81.6,0.2031019409999999,yolov5l,0.6502931013703346,20,19.34901,89.5,0.42358283
840,9523,9.010382917392208,100,152.795,yolov5n,0.4126580655574798,2,1.419796,64.3,0.042722309,yolov5s,0.4090396364529927,6,3.199333,69.8,0.091154848,yolov5m,0.438020191022328,7,8.408609,71.2,0.227123372,yolov5l,0.5274247356823513,7,17.051714,73.5,0.4167787069999999
841,10111,9.519974607754136,100,122.105,yolov5n,0.466319739818573,1,1.419857,62.1,0.044568652,yolov5s,0.3868152499198913,1,3.224662,77.3,0.074060325,yolov5m,0.7637768983840942,1,9.518042,73.0,0.2413080309999999,yolov5l,0.7989599704742432,1,16.286213,71.0,0.419119782
842,8436,7.007157549546156,100,302.84,yolov5n,0.4396088272333145,2,1.421627,57.4,0.044239047,yolov5s,0.4177604417006175,3,3.014152,58.5,0.069860669,yolov5m,0.5661948919296265,2,7.291608,66.9,0.156823179,yolov5l,0.6127226203680038,4,13.807887,70.1,0.291781332
843,16502,15.536822917109903,100,77.628,yolov5n,0.6359896063804626,1,1.42181,67.4,0.041880828,yolov5s,0.4627089500427246,3,4.634754,91.1,0.107531773,yolov5m,0.6604065597057343,2,10.998262,89.2,0.2572578869999999,yolov5l,0.6560168117284775,2,20.971077,89.0,0.458239913
844,20641,14.387069123875692,100,233.123,yolov5n,0.6887151088033404,7,1.421993,56.6,0.047574658,yolov5s,0.6630444884300232,10,4.827441,88.9,0.1204984299999999,yolov5m,0.6960179739528232,9,10.420994,88.2,0.234979846,yolov5l,0.7449030545022752,9,15.398398,81.6,0.303029367
845,19042,10.449443276404034,100,218.376,yolov5n,0.5233642079613425,11,1.422421,60.0,0.04548275,yolov5s,0.5075053711732228,15,5.18529,90.4,0.122122981,yolov5m,0.5910973566419938,17,9.91831,81.1,0.240157241,yolov5l,0.581988329688708,18,22.135686,85.0,0.481019579
846,17793,11.002144808564,100,238.567,yolov5n,0.624068409204483,4,1.423154,58.9,0.047956002,yolov5s,0.5816801736752192,6,4.862292,91.5,0.120411125,yolov5m,0.872612401843071,4,9.945836,87.3,0.245087782,yolov5l,0.8857503682374954,4,20.111093,94.5,0.420904025
847,14766,18.561111798275935,100,310.324,yolov5n,0.4686085897333482,17,1.423825,52.9,0.044359925,yolov5s,0.4446488364979072,27,4.642078,81.8,0.115759967,yolov5m,0.515949934720993,30,11.457734,85.7,0.255470091,yolov5l,0.5288399280980229,32,25.1759,89.4,0.5620097610000001
848,11094,15.019724820497752,100,257.962,yolov5n,0.5712971985340118,2,1.424618,60.0,0.0486611339999999,yolov5s,0.512332521378994,4,3.36309,62.0,0.092201998,yolov5m,0.5832169651985168,4,7.242291,67.1,0.161378192,yolov5l,0.7117933829625448,3,19.872446,92.6,0.40554984
849,23299,19.80505518352644,100,169.72,yolov5n,0.2627989202737808,2,1.425045,63.8,0.047450184,yolov5s,0.0,0,6.288131,91.6,0.16390707,yolov5m,0.4042959809303283,2,10.950534,90.0,0.271611159,yolov5l,0.4939569433530171,3,14.83297,81.2,0.2896641599999999
850,10792,12.243486304255898,100,233.989,yolov5n,0.5682098964850107,15,1.425107,56.5,0.0424823779999999,yolov5s,0.5185950994491577,20,4.102651,76.3,0.09702528,yolov5m,0.6126928689579169,24,7.763164,70.8,0.180415764,yolov5l,0.6348870437253605,22,21.81043,90.2,0.4698579089999999
851,6040,6.596846899447589,100,361.613,yolov5n,0.685379683971405,14,1.42651,15.1,0.052277578,yolov5s,0.6662941359811358,18,2.957878,58.0,0.068512598,yolov5m,0.6947808987215945,19,6.927045,62.8,0.1607079059999999,yolov5l,0.758848612799364,17,14.809898,68.9,0.307171455
852,14309,15.911631414620944,100,263.006,yolov5n,0.3299464285373688,2,1.426754,57.5,0.050734977,yolov5s,0.3258436620235443,2,4.609364,81.6,0.104185104,yolov5m,0.3981446027755737,3,9.675756,81.0,0.211208234,yolov5l,0.3959589004516601,2,22.320499,86.7,0.488328319
853,7907,8.263758792223728,100,218.15,yolov5n,0.399431049823761,2,1.426876,56.3,0.052409818,yolov5s,0.3887975811958313,1,3.092582,61.5,0.089226639,yolov5m,0.6344380676746368,2,6.896162,67.1,0.1604816,yolov5l,0.6521560698747635,2,12.898344,65.5,0.257444612
854,5727,5.475079898354096,100,174.968,yolov5n,0.5390075445175171,1,1.426876,58.1,0.051834543,yolov5s,0.5140899866819382,2,3.790884,76.8,0.096196223,yolov5m,0.7554384072621664,3,5.884079,56.6,0.130892546,yolov5l,0.6437087953090668,4,13.172573,65.9,0.282026626
855,6742,6.404318689805686,100,178.598,yolov5n,0.5027771145105362,6,1.426876,62.1,0.044851472,yolov5s,0.4903494318326314,12,3.991689,73.3,0.101101784,yolov5m,0.5670593151679406,13,6.425643,59.9,0.148511082,yolov5l,0.5674256774095389,13,14.587853,70.3,0.309156291
856,24945,8.680473167311964,100,249.838,yolov5n,0.5918658375740051,10,1.427303,56.3,0.047778704,yolov5s,0.5299590796232223,20,4.755481,82.4,0.1200687939999999,yolov5m,0.6295822322368622,20,10.003636,77.6,0.242267927,yolov5l,0.6391474591060118,22,22.550968,88.1,0.481819
857,23442,16.415646998320483,100,258.128,yolov5n,0.6773390769958496,1,1.427303,60.3,0.048251741,yolov5s,0.5528061985969543,1,4.730151,81.7,0.120905383,yolov5m,0.915095329284668,1,10.99814,83.8,0.28683988,yolov5l,0.8299049735069275,1,21.910649,87.5,0.525258929
858,8417,8.295661332859694,100,210.795,yolov5n,0.5179883055388927,8,1.427487,61.9,0.047333745,yolov5s,0.5087028294801712,10,3.236869,63.5,0.091941636,yolov5m,0.5792563122052413,13,7.775127,65.8,0.202169899,yolov5l,0.6486652195453644,11,12.047943,60.6,0.247416695
859,258,3.259996011866668,100,174.113,yolov5n,0.5231986045837402,2,1.427791,57.1,0.0536110729999999,yolov5s,0.4785035997629165,4,3.879934,76.6,0.112086182,yolov5m,0.593341996272405,3,7.064191,57.7,0.225859837,yolov5l,0.6326191624005636,3,11.646638,54.8,0.26773817
860,10341,10.219760371100254,100,191.798,yolov5n,0.6092263907194138,2,1.428463,64.9,0.049299705,yolov5s,0.4862178340554237,4,3.147087,69.5,0.070651666,yolov5m,0.6679180562496185,3,8.214029,67.3,0.232431744,yolov5l,0.7083323299884796,3,20.724068,87.3,0.472240944
861,16534,14.723808871007488,100,374.387,yolov5n,0.7613508105278015,1,1.428891,47.0,0.053535608,yolov5s,0.7186387181282043,1,4.964892,80.3,0.111333255,yolov5m,0.829288125038147,1,12.897794,85.6,0.287669037,yolov5l,0.9094977378845216,1,24.541075,83.7,0.541830986
862,10664,10.667432367943244,100,233.311,yolov5n,0.6155043244361877,3,1.429806,58.5,0.047494214,yolov5s,0.5956149578094483,5,3.593924,79.8,0.089694317,yolov5m,0.6545210719108582,5,7.068341,60.5,0.207558279,yolov5l,0.8242799490690231,4,19.213269,88.1,0.423549839
863,12599,18.610518061157023,100,133.995,yolov5n,0.595048189163208,2,1.429928,69.2,0.041823936,yolov5s,0.5385220572352409,4,3.10247,66.7,0.083483128,yolov5m,0.655938409268856,4,8.122904,75.8,0.199915117,yolov5l,0.70823601881663,3,19.926158,91.1,0.429550817
864,21652,13.75935272244308,100,238.175,yolov5n,0.6245067996137282,17,1.430477,54.9,0.043917676,yolov5s,0.6100389435887337,20,5.333788,89.4,0.137176215,yolov5m,0.6786195784807205,18,10.141393,83.1,0.242699507,yolov5l,0.6470457077026367,20,21.458991,88.4,0.48310399
865,6505,6.464782974461292,100,220.876,yolov5n,0.5284875730673472,6,1.430477,59.5,0.054282918,yolov5s,0.4697304693135348,11,4.130483,75.2,0.102265671,yolov5m,0.5760219424962998,10,6.128158,54.8,0.141856807,yolov5l,0.5660971815769489,13,12.523833,55.9,0.26040287
866,21665,14.840345231337446,100,138.007,yolov5n,0.6898900270462036,1,1.430599,60.9,0.042481972,yolov5s,0.5671437680721283,2,4.848743,90.4,0.117879869,yolov5m,0.8889065980911255,1,10.500828,84.0,0.252867083,yolov5l,0.9068874716758728,1,20.868354,93.5,0.46611255
867,91,3.4043560554841483,100,334.665,yolov5n,0.7805663347244263,4,1.430782,58.1,0.045892341,yolov5s,0.7783985137939453,5,4.135854,78.6,0.113877208,yolov5m,0.8962257206439972,4,6.193526,61.1,0.155754469,yolov5l,0.7897027552127838,5,12.47116,63.3,0.2887728599999999
868,21165,14.987444655349794,100,356.164,yolov5n,0.4560750808034624,14,1.430965,48.7,0.049166863,yolov5s,0.4477113087972005,18,6.763593,90.7,0.178469736,yolov5m,0.5421240836381912,20,8.062296,78.1,0.173691308,yolov5l,0.521531088196713,23,21.176582,88.5,0.467590613
869,9747,9.6100359215374,100,268.62,yolov5n,0.5354577451944351,2,1.431881,53.9,0.049962243,yolov5s,0.5269553164641062,3,3.859182,76.1,0.097089764,yolov5m,0.8190902769565582,2,9.086342,77.0,0.240989428,yolov5l,0.6415486335754395,3,12.414213,61.1,0.25096691
870,24985,7.786604588661556,100,292.27,yolov5n,0.4663599779208501,12,1.432064,52.4,0.044243746,yolov5s,0.457559834420681,20,4.852771,77.8,0.125126198,yolov5m,0.4907998712289901,21,10.697909,84.2,0.242590552,yolov5l,0.4675345162550608,15,16.409504,80.2,0.315143295
871,22799,15.219216622526886,100,146.44,yolov5n,0.5161432176828384,2,1.432064,65.6,0.046891903,yolov5s,0.505020759999752,4,4.838611,82.9,0.1265139539999999,yolov5m,0.5479336440563202,5,11.175448,87.2,0.280040174,yolov5l,0.635510241985321,5,22.744388,87.4,0.498146257
872,3938,2.4540758397059843,100,212.095,yolov5n,0.5290085077285767,1,1.432675,60.6,0.047591467,yolov5s,0.3559248000383377,4,3.166129,60.4,0.100412216,yolov5m,0.6553491751352946,3,9.173499,77.7,0.263594818,yolov5l,0.9265118837356568,3,11.713288,56.0,0.296500989
873,3896,2.3679922919734118,100,495.516,yolov5n,0.6322904601693153,4,1.432858,13.2,0.062576807,yolov5s,0.5861240710530963,7,3.640921,25.0,0.110621165,yolov5m,0.6933528929948807,6,7.821085,24.8,0.258349355,yolov5l,0.7331471145153046,6,15.176169,48.8,0.342309384
874,16068,22.16276982233268,100,155.029,yolov5n,0.6414065659046173,2,1.433163,57.4,0.053423624,yolov5s,0.6118114590644836,3,4.076833,84.7,0.090923183,yolov5m,0.6561572783523135,9,11.199557,87.1,0.267476316,yolov5l,0.8044800029860603,9,20.266672,85.5,0.435671981
875,10496,10.253354511693656,100,303.802,yolov5n,0.6891773243745168,3,1.433346,55.8,0.052393181,yolov5s,0.6142786368727684,4,3.883962,79.3,0.09568708,yolov5m,0.7707677111029625,4,8.494668,66.8,0.230489362,yolov5l,0.7969258228937784,3,21.14643,90.5,0.462227826
876,22134,14.667267555209456,100,138.028,yolov5n,0.5251904726028442,3,1.433956,66.7,0.041255466,yolov5s,0.4968828062216441,3,5.091417,91.4,0.127380368,yolov5m,0.5822754949331284,2,9.832494,81.2,0.2283471259999999,yolov5l,0.5960130989551544,2,21.815496,89.2,0.480635884
877,6023,6.38565460502829,100,241.508,yolov5n,0.5531838864088059,10,1.434017,53.4,0.054923831,yolov5s,0.5302339270710945,16,3.408743,72.6,0.079248242,yolov5m,0.6099940082606148,17,5.480576,51.6,0.127866054,yolov5l,0.6568914125947392,17,13.311856,67.3,0.286045438
878,16245,20.553357919359087,100,295.813,yolov5n,0.5796539293868201,14,1.434017,54.5,0.052854995,yolov5s,0.416719876229763,4,3.717642,73.8,0.098262196,yolov5m,0.8945232033729553,2,10.685276,81.5,0.24770904,yolov5l,0.9061015248298644,2,22.469913,85.7,0.492232103
879,16936,12.18560629692742,100,242.732,yolov5n,0.3903582990169525,1,1.434383,55.7,0.05284189,yolov5s,0.3336033821105957,3,3.787832,72.1,0.085972007,yolov5m,0.5085411220788956,4,10.033055,88.2,0.201783757,yolov5l,0.5032842854658762,6,26.680656,92.6,0.594525221
880,12817,18.23695642858394,100,256.374,yolov5n,0.8303179442882538,2,1.434749,55.6,0.039682574,yolov5s,0.6884381671746572,3,4.018789,72.7,0.0919110259999999,yolov5m,0.8655452728271484,2,10.552219,80.2,0.261580321,yolov5l,0.8985292613506317,2,20.248789,84.2,0.446269054
881,17308,12.401240160708584,100,156.686,yolov5n,0.5797030702233315,4,1.435299,61.4,0.048201043,yolov5s,0.5705487847328186,5,4.351368,82.1,0.104223163,yolov5m,0.7191188260912895,4,8.141031,79.0,0.185303487,yolov5l,0.7076457291841507,4,20.918282,87.4,0.465236688
882,6954,6.517741787818607,100,239.822,yolov5n,0.5534664889176687,3,1.43597,55.7,0.049977296,yolov5s,0.4994963308175404,3,3.951955,76.2,0.095272322,yolov5m,0.8428772290547689,3,6.493147,59.5,0.186163075,yolov5l,0.8109029332796732,3,13.455715,68.7,0.285821507
883,1790,2.673445594814303,100,203.912,yolov5n,0.0,0,1.436032,59.7,0.0528507,yolov5s,0.0,0,4.028615,72.4,0.121524477,yolov5m,0.3043896406888962,2,5.060412,10.9,0.12154165,yolov5l,0.3233639895915985,1,11.556489,54.7,0.2982503769999999
884,22169,15.096814314756296,100,236.992,yolov5n,0.5347619503736496,2,1.436275,66.2,0.048137525,yolov5s,0.4577671587467193,5,4.639453,81.3,0.124196254,yolov5m,0.6068313181400299,5,10.319371,81.9,0.2324634,yolov5l,0.6000488052765528,6,19.804881,86.8,0.431269239
885,24228,8.249367648106025,100,194.365,yolov5n,0.4714253289358956,7,1.43658,56.1,0.045844203,yolov5s,0.4185415506362915,8,4.893176,84.1,0.123036566,yolov5m,0.5316656165652804,9,11.791535,86.9,0.295634283,yolov5l,0.4844044215149349,9,20.578866,85.7,0.496092164
886,16204,19.60394998416279,100,271.771,yolov5n,0.5719985365867615,9,1.436703,53.0,0.044674882,yolov5s,0.4284579753875732,3,4.994067,83.7,0.114873205,yolov5m,0.8563143610954285,2,14.815758,81.1,0.3381502689999999,yolov5l,0.7411519472415631,13,21.782903,84.7,0.488553988
887,20739,15.08766114246168,100,140.97,yolov5n,0.5722534358501434,3,1.436824,58.1,0.051357654,yolov5s,0.5323691368103027,4,4.569751,84.8,0.11498933,yolov5m,0.6302918270230293,4,10.500644,88.2,0.230771278,yolov5l,0.583202471335729,6,19.541027,85.6,0.441975674
888,3074,1.973906491097861,100,276.637,yolov5n,0.6533871037619454,7,1.436947,50.6,0.0639773689999999,yolov5s,0.6161807874838511,9,3.239432,57.7,0.088614663,yolov5m,0.7615140527486801,8,7.040082,28.2,0.265932221,yolov5l,0.7703566700220108,8,13.303372,51.3,0.297377442
889,374,2.967747061685348,100,150.427,yolov5n,0.0,0,1.437008,69.5,0.046851234,yolov5s,0.0,0,3.461294,67.3,0.105541482,yolov5m,0.4353633821010589,1,6.310469,65.2,0.153678503,yolov5l,0.4101269245147705,1,12.781889,62.3,0.334639781
890,5410,5.16067597077801,100,286.554,yolov5n,0.3577868044376373,3,1.438228,53.4,0.052154676,yolov5s,0.339017242193222,3,3.449394,60.7,0.098872349,yolov5m,0.4028743579983711,4,7.206464,65.2,0.163404681,yolov5l,0.5238501727581024,3,14.640282,68.0,0.304769267
891,20335,14.03777773629667,100,298.352,yolov5n,0.6187755763530731,2,1.438473,53.5,0.048166967,yolov5s,0.5847005744775137,3,4.524891,80.5,0.1164226799999999,yolov5m,0.8373201191425323,2,10.198399,84.2,0.230759136,yolov5l,0.8644745349884033,2,14.709008,78.9,0.287532037
892,13013,18.03945072028308,100,246.408,yolov5n,0.581715002655983,20,1.4389,59.7,0.04681143,yolov5s,0.5715125172302641,29,4.07195,84.3,0.1010456459999999,yolov5m,0.5890703402897891,34,10.306919,88.4,0.262152448,yolov5l,0.6259265287834055,34,15.358726,89.1,0.2963076699999999
893,15144,19.002563887640758,100,336.739,yolov5n,0.5745698094367981,20,1.438961,55.0,0.047438402,yolov5s,0.5299485450790774,31,5.265612,82.8,0.127866255,yolov5m,0.5777040976902534,29,8.404581,83.9,0.176751149,yolov5l,0.6068576904279845,28,19.093701,84.8,0.410955699
894,1338,2.9505807315174213,100,222.87,yolov5n,0.5225946307182312,1,1.438961,55.7,0.062863702,yolov5s,0.4211089015007019,1,3.780203,63.7,0.125135402,yolov5m,0.7804066240787506,2,6.354049,37.7,0.1872797179999999,yolov5l,0.8853305280208588,2,12.715055,55.7,0.297984728
895,13263,18.482288544911214,100,161.014,yolov5n,0.4910552650690079,2,1.438961,65.5,0.043933811,yolov5s,0.4545538425445556,2,4.097829,80.2,0.104904947,yolov5m,0.5154042641321818,3,11.237581,87.8,0.280321466,yolov5l,0.7960734963417053,2,17.229814,85.4,0.364799733
896,17466,12.069343518444455,100,295.901,yolov5n,0.0,0,1.439266,56.0,0.053833435,yolov5s,0.0,0,5.76854,87.6,0.1428924379999999,yolov5m,0.3528499603271484,1,10.827792,86.0,0.270502005,yolov5l,0.3251479864120483,1,23.051577,90.0,0.495565474
897,21340,15.522752089459756,100,297.17,yolov5n,0.0,0,1.439754,61.6,0.044203793,yolov5s,0.0,0,4.525379,86.6,0.106387602,yolov5m,0.52814781665802,1,8.201761,80.6,0.170357008,yolov5l,0.6655580997467041,1,21.489325,90.4,0.482307081
898,16588,15.899880366679708,100,404.246,yolov5n,0.5072040259838104,4,1.44006,44.7,0.054085917,yolov5s,0.5043736100196838,12,4.58849,77.2,0.105929922,yolov5m,0.5444863855838775,15,11.952484,84.9,0.270091971,yolov5l,0.5204615169449857,19,23.009646,83.1,0.511274161
899,21208,16.07239335170878,100,343.729,yolov5n,0.0,0,1.44006,46.3,0.054987857,yolov5s,0.0,0,5.44597,89.5,0.132483299,yolov5m,0.5329472869634628,2,9.337134,83.5,0.203478001,yolov5l,0.8514109253883362,1,21.745,89.1,0.4912968069999999
900,6094,6.008535390916088,100,154.004,yolov5n,0.5096624940633774,6,1.440426,60.0,0.051654102,yolov5s,0.4678798074072057,11,3.239494,77.9,0.073982379,yolov5m,0.5816398958365122,9,5.60515,53.8,0.127447322,yolov5l,0.5346648015759208,11,12.112456,62.1,0.2596917159999999
901,14778,19.981367078519614,100,163.768,yolov5n,0.5222559784139905,7,1.441158,62.5,0.053108843,yolov5s,0.4746919247237118,11,4.655994,86.8,0.111185572,yolov5m,0.5579941093921661,10,7.80955,77.7,0.158095487,yolov5l,0.5932555109262466,10,20.553781,87.5,0.459045019
902,2969,1.8766755908104,100,222.053,yolov5n,0.5043122809508751,29,1.44128,11.9,0.048769606,yolov5s,0.5028816528618336,40,3.552664,24.0,0.07684338,yolov5m,0.5336505513299595,44,6.669843,19.5,0.191745605,yolov5l,0.5261898303315753,42,11.027499,29.2,0.24544203
903,15346,17.799158542747843,100,127.373,yolov5n,0.5642588337262472,9,1.441403,62.9,0.044892979,yolov5s,0.503511694925172,14,4.555042,78.1,0.121940433,yolov5m,0.5644625654587379,13,11.052096,82.0,0.246477961,yolov5l,0.6242915120991793,11,15.821858,82.7,0.311036129
904,8120,8.188822211441893,100,246.18,yolov5n,0.7074579000473022,1,1.444211,55.1,0.0521119119999999,yolov5s,0.703208863735199,1,2.813042,54.4,0.065484453,yolov5m,0.7708789706230164,1,5.753708,54.7,0.129023676,yolov5l,0.8111326098442078,1,18.05751,74.7,0.422888414
905,8615,8.38682926343323,100,207.93,yolov5n,0.4528958797454834,1,1.444515,59.0,0.042472019,yolov5s,0.4479584594567616,3,4.95116,86.4,0.118727957,yolov5m,0.9160764217376708,1,7.109173,67.6,0.1544575389999999,yolov5l,0.9409964680671692,1,15.878133,71.2,0.417320299
906,2552,1.99820350118842,100,228.184,yolov5n,0.509122297167778,2,1.445004,13.1,0.050455432,yolov5s,0.4853105147679646,3,2.693413,29.0,0.088160217,yolov5m,0.531370629866918,3,5.56627,19.1,0.137789033,yolov5l,0.5752901136875153,4,10.962252,29.8,0.237554326
907,7977,7.793860190990919,100,251.445,yolov5n,0.5450428426265717,6,1.445797,54.3,0.053900011,yolov5s,0.54493448138237,6,4.497242,81.7,0.10444238,yolov5m,0.6025935173034668,5,5.989731,51.9,0.138586372,yolov5l,0.749744638800621,4,14.597802,69.5,0.290060382
908,4106,2.4177394169806234,100,144.763,yolov5n,0.3241250216960907,1,1.446102,64.4,0.053187669,yolov5s,0.2572975158691406,1,2.88726,28.0,0.0941606459999999,yolov5m,0.4680527547995249,3,7.590251,73.2,0.186526339,yolov5l,0.5838670283555984,2,16.092244,66.7,0.4643412409999999
909,5994,6.146435977673326,100,214.099,yolov5n,0.7102385759353638,4,1.446286,59.4,0.048615602,yolov5s,0.6302479306856791,6,4.28893,78.5,0.103628497,yolov5m,0.8526113033294678,4,6.221236,55.3,0.138341067,yolov5l,0.829892885684967,5,11.802094,51.5,0.252234286
