,total_processed,input_rate,image_quality,file_size(kB),current_model,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_model_small,avg_conf_small,current_boxes_small,energy_consumption(J)_small,current_cpu_small,measure_duration(s)_small,current_model_medium,avg_conf_medium,current_boxes_medium,energy_consumption(J)_medium,current_cpu_medium,measure_duration(s)_medium,current_model_large,avg_conf_large,current_boxes_large,energy_consumption(J)_large,current_cpu_large,measure_duration(s)_large
243,2398,2.3001079973127574,100,395.106,yolov5n,0.6349167500933012,12,1.35223,13.6,0.0611960749999999,yolov5s,0.6723423668971429,13,3.828725,55.1,0.126586864,yolov5m,0.6190317027709064,17,8.85093,23.8,0.2643243939999999,yolov5l,0.6993441204229991,15,17.380266,30.4,0.500448476
244,4096,2.527343248469674,100,272.913,yolov5n,0.5783940653006235,3,1.352719,53.2,0.055827398,yolov5s,0.6914080878098806,3,4.099416,69.6,0.112157895,yolov5m,0.5771917879581452,5,8.334695,66.0,0.253994625,yolov5l,0.5854907035827637,3,12.601042,53.7,0.338349872
245,24003,10.271704348883658,100,251.449,yolov5n,0.6071948707103729,3,1.35394,63.0,0.044554495,yolov5s,0.7292595207691193,3,5.034106,87.2,0.12553619,yolov5m,0.5579359084367752,4,10.153234,80.2,0.258688893,yolov5l,0.6994544088840484,5,14.581749,75.3,0.3190788449999999
246,548,2.6709202090332957,100,130.725,yolov5n,0.5256177286307017,12,1.35754,60.3,0.053647877,yolov5s,0.5875409224203655,14,4.761524,35.9,0.144848975,yolov5m,0.5199544370174408,20,6.505294,65.0,0.156489636,yolov5l,0.5499547079205513,20,15.285666,78.9,0.341937472
247,17165,12.28606955436589,100,213.276,yolov5n,0.8823849558830261,1,1.357724,58.5,0.042043528,yolov5s,0.8963879942893982,1,3.967458,75.0,0.105774966,yolov5m,0.6365903317928314,2,15.49758,95.3,0.356163995,yolov5l,0.943773090839386,1,21.862005,89.6,0.468665971
248,2194,1.9322166849342093,100,384.204,yolov5n,0.6104033458977938,16,1.357846,14.5,0.052692431,yolov5s,0.6513890789614784,18,3.678519,67.2,0.103552007,yolov5m,0.5983228359533392,23,6.364424,13.3,0.156109839,yolov5l,0.6420347082118193,24,11.326142,41.4,0.280514296
249,6568,7.172141437005929,100,171.743,yolov5n,0.4352670907974243,1,1.358456,60.7,0.043688369,yolov5s,0.630603015422821,1,4.297902,81.4,0.10269285,yolov5m,0.4128417819738388,2,8.257547,64.5,0.230749555,yolov5l,0.4846081435680389,2,14.39718,68.8,0.303217242
250,6264,5.790197741668265,100,109.643,yolov5n,0.0,0,1.358883,57.9,0.049827314,yolov5s,0.4711580574512481,1,3.195975,71.6,0.070649527,yolov5m,0.0,0,6.358931,59.8,0.145246675,yolov5l,0.8132693767547607,1,15.027855,75.6,0.312860581
251,22775,16.1188504299282,100,293.74,yolov5n,0.6175345182418823,3,1.358944,65.5,0.0442443759999999,yolov5s,0.6653336783250173,3,5.814621,84.9,0.150728293,yolov5m,0.5941242426633835,4,10.666843,76.7,0.275764994,yolov5l,0.6396130546927452,4,21.946233,88.4,0.484962989
252,9683,9.359615376728607,100,219.655,yolov5n,0.8052871376276016,4,1.359372,56.7,0.051293926,yolov5s,0.8818869739770889,4,4.228749,72.6,0.103472058,yolov5m,0.7662486016750336,5,7.308759,66.0,0.166045536,yolov5l,0.8891114592552185,4,13.150295,61.8,0.266212422
253,4275,2.5270562549383184,100,186.269,yolov5n,0.5908698976039887,10,1.366391,29.6,0.044353803,yolov5s,0.6183486233154932,12,3.434012,72.6,0.094005074,yolov5m,0.5802155179636819,14,6.791792,27.1,0.211821873,yolov5l,0.8911558389663696,1,12.044219,53.1,0.352493252
254,5478,5.2808138326996135,100,130.657,yolov5n,0.5249829739332199,4,1.366879,59.3,0.045967279,yolov5s,0.6345590154329935,3,2.947441,79.7,0.065126001,yolov5m,0.5054487023088667,9,6.311873,65.7,0.186798588,yolov5l,0.5319228805601597,8,11.210787,67.0,0.243661982
255,10446,11.024876142106844,100,413.715,yolov5n,0.4334863505580208,11,1.368832,46.3,0.043293708,yolov5s,0.4455235302448272,21,3.820669,61.3,0.106105201,yolov5m,0.4060249817677033,39,10.06748,71.4,0.265812218,yolov5l,0.4396220679794039,28,17.727311,84.4,0.349310205
256,165,3.020013270178442,100,246.12,yolov5n,0.5190430364825509,11,1.369259,58.1,0.0436345219999999,yolov5s,0.6271714799933963,9,4.698414,33.8,0.1363921179999999,yolov5m,0.505203848083814,18,7.481732,64.4,0.2407883109999999,yolov5l,0.6193991471081972,16,13.443386,64.6,0.311421566
257,17627,10.76583347514869,100,229.394,yolov5n,0.895370364189148,1,1.369259,58.7,0.041125936,yolov5s,0.8980092406272888,1,4.946094,89.3,0.120989056,yolov5m,0.6027172356843948,2,10.455967,77.5,0.269279138,yolov5l,0.9319179058074952,1,21.719793,85.6,0.473750854
258,5505,5.592741567742028,100,245.416,yolov5n,0.565329298377037,8,1.371151,55.4,0.0427598099999999,yolov5s,0.5950671546161175,8,3.570364,75.9,0.074475589,yolov5m,0.5241371186879965,13,6.773481,65.5,0.154407956,yolov5l,0.5727150494402106,11,11.235933,52.4,0.240005411
259,236,3.1094416846366344,100,232.768,yolov5n,0.698619368672371,10,1.373227,60.3,0.0537732209999999,yolov5s,0.7105607505028064,13,4.371266,37.1,0.134979345,yolov5m,0.6924478744759279,17,6.486129,67.1,0.166278437,yolov5l,0.7267686987624449,17,13.345242,69.6,0.310123536
260,7171,6.430377614553554,100,191.983,yolov5n,0.2975974082946777,1,1.373654,52.7,0.051321172,yolov5s,0.3065346479415893,1,3.237601,63.3,0.0905763899999999,yolov5m,0.2518972754478454,1,5.784287,54.0,0.132054856,yolov5l,0.3139644861221313,2,13.782069,69.8,0.2894181329999999
261,15752,20.93751726079936,100,123.083,yolov5n,0.7126596868038177,2,1.373897,59.6,0.049640367,yolov5s,0.8703469932079315,2,4.710437,83.9,0.112950291,yolov5m,0.7062489887078603,3,10.368626,89.9,0.220932199,yolov5l,0.7352336545785269,3,20.561654,87.7,0.44701276
262,10266,8.953448827191666,100,121.618,yolov5n,0.4449049532413482,1,1.374203,65.4,0.0413223079999999,yolov5s,0.5177260041236877,1,3.79827,80.2,0.095335268,yolov5m,0.4042202134927113,3,9.415076,78.1,0.2459545659999999,yolov5l,0.5096173683802286,3,11.407075,59.1,0.24269054
263,5241,5.269238753784377,100,224.922,yolov5n,0.570525723695755,10,1.375912,13.6,0.048746877,yolov5s,0.5717498958110809,12,4.237599,75.2,0.102715469,yolov5m,0.4996839351952076,16,5.860397,50.8,0.135087051,yolov5l,0.5934759080410004,14,11.832306,52.9,0.257667488
264,10457,10.509452145866764,100,302.297,yolov5n,0.6397789418697357,4,1.376401,51.4,0.049396264,yolov5s,0.6781177222728729,5,4.030141,79.3,0.097759087,yolov5m,0.6193438981260572,7,9.525611,74.7,0.236324647,yolov5l,0.8461350500583649,4,18.828138,81.0,0.410339028
265,513,2.7582248133855463,100,324.913,yolov5n,0.0,0,1.380245,13.4,0.056983785,yolov5s,0.4778235852718353,1,5.451707,38.4,0.168511105,yolov5m,0.0,0,6.329269,51.7,0.163710675,yolov5l,0.3349435329437256,1,13.222196,51.9,0.386389788
266,5325,5.779270672343824,100,196.274,yolov5n,0.6244537702628544,7,1.381955,13.1,0.043595179,yolov5s,0.6628891378641129,10,3.17797,25.5,0.093111887,yolov5m,0.6237188826004664,12,5.499009,50.0,0.125540135,yolov5l,0.6401774260130796,11,11.516572,58.5,0.245550976
267,24232,9.2994594174216,100,263.215,yolov5n,0.4937367566994258,7,1.38232,52.2,0.048305425,yolov5s,0.5426394492387772,6,5.190417,79.9,0.135324995,yolov5m,0.4845624069372813,12,9.112892,73.8,0.221990566,yolov5l,0.6093330762603066,11,20.910285,88.1,0.4740791709999999
268,7226,7.258919911677754,100,191.968,yolov5n,0.6669613644480705,4,1.384274,60.6,0.0497696449999999,yolov5s,0.7698464766144753,4,2.487969,61.5,0.056219579,yolov5m,0.6546183874209722,6,5.0432,55.9,0.114939629,yolov5l,0.7771179005503654,4,9.934179,57.9,0.212845325
269,6255,5.5724467841718655,100,201.576,yolov5n,0.6518778875470161,4,1.384762,39.3,0.0519611299999999,yolov5s,0.7812978227933248,3,4.049428,74.3,0.102826276,yolov5m,0.6403728127479553,5,9.01316,81.0,0.2024067719999999,yolov5l,0.7056681726660047,7,14.936607,62.3,0.382902291
270,5397,5.6928392421855865,100,442.668,yolov5n,0.8767940849065781,4,1.3858,47.7,0.046338377,yolov5s,0.910580351948738,4,3.632254,60.3,0.10668981,yolov5m,0.8759666681289673,5,6.314681,47.5,0.147004712,yolov5l,0.9438418596982956,4,12.873991,50.4,0.272172588
271,16109,22.99348002446276,100,337.843,yolov5n,0.7248387038707733,4,1.38641,51.9,0.048511851,yolov5s,0.8836127072572708,4,4.525867,82.1,0.116195676,yolov5m,0.5656078862292426,14,11.231844,84.7,0.249311052,yolov5l,0.9135997891426086,4,21.478949,85.2,0.4731876599999999
272,16740,13.145573701991836,100,238.455,yolov5n,0.5605485700070858,16,1.386471,60.3,0.0489765999999999,yolov5s,0.5772448513242934,18,3.674857,70.5,0.0949370329999999,yolov5m,0.5494850650429726,28,9.740759,87.1,0.228058783,yolov5l,0.562671440343062,24,18.342727,85.8,0.399631321
273,10517,9.53152266533499,100,295.771,yolov5n,0.703802801668644,4,1.386838,57.0,0.05263221,yolov5s,0.8918817440668741,3,4.290516,75.4,0.103232077,yolov5m,0.6904123723506927,5,9.742711,74.5,0.250570986,yolov5l,0.7749915346503258,4,17.984329,85.4,0.357164222
274,24302,9.182638076361512,100,287.807,yolov5n,0.3303017218907674,3,1.389644,55.1,0.046342364,yolov5s,0.437446728348732,2,5.823654,91.3,0.143221386,yolov5m,0.2943404813607533,3,8.238016,70.7,0.19178053,yolov5l,0.6160158614317576,3,21.170661,85.6,0.49306199
275,8617,8.44863476719236,100,243.757,yolov5n,0.5182995349168777,2,1.39111,17.1,0.043649345,yolov5s,0.5886812210083008,2,4.985705,78.2,0.1226929829999999,yolov5m,0.4662231206893921,4,7.654705,56.8,0.171625978,yolov5l,0.5662632882595062,2,14.805626,58.0,0.317723314
276,4909,4.759142686492646,100,193.202,yolov5n,0.6136581599712372,4,1.394284,56.1,0.052920606,yolov5s,0.6516809687018394,4,3.247489,68.4,0.0791011579999999,yolov5m,0.5833546876907348,5,6.664717,62.6,0.150035923,yolov5l,0.8216986954212189,6,15.582601,62.6,0.430639331
277,5585,5.433957888317904,100,332.654,yolov5n,0.4465963244438171,2,1.394894,59.3,0.051703802,yolov5s,0.5055486261844635,2,4.022695,72.3,0.09095444,yolov5m,0.4404742916425069,3,6.363753,55.4,0.146829701,yolov5l,0.4924021263917287,3,12.133392,52.8,0.255390419
278,8700,7.601328622797107,100,161.778,yolov5n,0.5804890394210815,1,1.395687,56.5,0.04946562,yolov5s,0.67063969373703,2,3.45513,71.4,0.0892775059999999,yolov5m,0.4217839241027832,3,6.46031,59.9,0.157969603,yolov5l,0.745849072933197,2,13.690517,70.9,0.296683954
279,8378,8.059715689210867,100,271.306,yolov5n,0.5394498705863953,1,1.396542,56.8,0.053923656,yolov5s,0.6278683394193649,2,4.004384,77.1,0.086257633,yolov5m,0.5367451508839926,3,8.507608,69.3,0.236538529,yolov5l,0.647604912519455,4,13.181301,60.1,0.295017545
280,9071,9.280737966948516,100,377.103,yolov5n,0.7588227391242981,1,1.396664,53.2,0.0421335829999999,yolov5s,0.9056200385093688,1,3.392936,59.5,0.096602437,yolov5m,0.6157686710357666,2,10.06693,75.0,0.256485819,yolov5l,0.9675557613372804,1,13.017362,56.3,0.276615739
281,4863,5.265546981001265,100,230.27,yolov5n,0.5851581692695618,1,1.399106,13.4,0.049965839,yolov5s,0.7685519456863403,1,3.741446,51.7,0.10142866,yolov5m,0.5587178468704224,2,6.20494,49.1,0.141950795,yolov5l,0.7033789396286011,5,12.750456,57.9,0.270817249
282,4919,4.683192598830334,100,168.808,yolov5n,0.5741502046585083,1,1.399532,57.4,0.052063034,yolov5s,0.6541468799114227,2,2.792901,63.4,0.065232292,yolov5m,0.5040798683961233,3,5.718247,55.7,0.131343337,yolov5l,0.6488634943962097,3,11.215547,54.4,0.236267301
283,24824,7.645856581674589,100,134.399,yolov5n,0.4379375278949737,3,1.399593,59.6,0.044078228,yolov5s,0.557995542883873,2,3.571525,79.3,0.089737549,yolov5m,0.4331013361612956,3,11.313692,92.7,0.256696371,yolov5l,0.5570679530501366,4,20.550668,83.9,0.477395625
284,3921,2.3348977540783524,100,167.326,yolov5n,0.0,0,1.402523,55.4,0.058931156,yolov5s,0.2768799066543579,1,3.216972,23.6,0.08134244,yolov5m,0.0,0,7.7653,57.0,0.258699558,yolov5l,0.942876160144806,1,10.821079,50.4,0.24351869
285,7985,8.323225709849115,100,176.407,yolov5n,0.4477970401446025,6,1.403072,62.1,0.052318883,yolov5s,0.5295254290103912,8,3.015434,63.0,0.072664539,yolov5m,0.444287297981126,14,8.166972,67.9,0.221632565,yolov5l,0.4659928402730396,14,14.986168,76.0,0.308973476
286,24515,9.281470094223096,100,401.176,yolov5n,0.6795532575675419,7,1.40527,48.6,0.046139781,yolov5s,0.7014469504356384,7,4.13506,76.2,0.100941921,yolov5m,0.6240037977695465,8,11.783356,86.1,0.263009158,yolov5l,0.8083104491233826,6,22.12592,87.4,0.5330084390000001
287,8919,8.569226880837888,100,196.216,yolov5n,0.6842591464519501,3,1.405453,62.5,0.045336892,yolov5s,0.9124604165554048,2,3.405997,68.6,0.096094542,yolov5m,0.6317192688584328,4,9.574012,74.8,0.250257984,yolov5l,0.7732031643390656,3,12.652617,60.3,0.269542962
288,6332,5.933595968434291,100,256.372,yolov5n,0.4264396429061889,3,1.406918,55.3,0.05221116,yolov5s,0.5387299805879593,4,3.550162,70.7,0.074911022,yolov5m,0.3875486925244331,4,7.87559,70.2,0.2078221529999999,yolov5l,0.4854168742895126,4,11.514008,56.0,0.242562481
289,23723,12.369164363743067,100,171.116,yolov5n,0.8381854593753815,4,1.40887,67.9,0.040558658,yolov5s,0.9024431109428406,4,4.825549,86.4,0.114754883,yolov5m,0.7796057641506196,5,11.603059,82.1,0.308629018,yolov5l,0.9039714932441713,4,19.327831,86.2,0.447038119
290,351,2.93021729253639,100,295.462,yolov5n,0.5823143683373928,8,1.409115,50.0,0.049965352,yolov5s,0.6205085196665355,14,4.133779,32.4,0.12950452,yolov5m,0.5803578633528489,13,7.220563,64.4,0.209026821,yolov5l,0.7176670183738073,12,13.283291,63.7,0.30192873
291,13340,15.047974851823078,100,256.225,yolov5n,0.5946107432246208,4,1.41058,56.1,0.042781447,yolov5s,0.7172045484185219,4,5.082079,87.1,0.1216494829999999,yolov5m,0.533606196825321,13,12.029083,88.5,0.3115432509999999,yolov5l,0.5980140268802643,11,22.063603,86.8,0.473453491
292,12500,17.458136876045938,100,194.281,yolov5n,0.5866978679384504,7,1.410946,63.9,0.0409514579999999,yolov5s,0.662550049168723,7,3.108879,66.3,0.084254307,yolov5m,0.5596027167943808,13,6.518721,65.8,0.148014382,yolov5l,0.6543638855218887,10,19.560864,89.3,0.428409554
293,9126,8.53282337725415,100,372.033,yolov5n,0.8369991928339005,4,1.412594,47.5,0.05220854,yolov5s,0.8972613453865051,5,3.414419,57.8,0.0973064719999999,yolov5m,0.8123204310735067,6,9.442054,69.9,0.222609428,yolov5l,0.9118505358695984,5,13.036466,56.4,0.298291084
294,22477,14.562867531309186,100,145.168,yolov5n,0.8216349184513092,2,1.416745,59.6,0.044583814,yolov5s,0.8805768489837646,2,5.859665,90.4,0.153203565,yolov5m,0.7946664690971375,3,10.802584,81.7,0.29116723,yolov5l,0.8876422941684723,2,16.071981,86.6,0.314789843
295,9979,9.614043550496213,100,167.974,yolov5n,0.6619355976581573,3,1.417599,56.9,0.0524328799999999,yolov5s,0.9046343564987184,2,3.651357,78.0,0.080393431,yolov5m,0.5890783021847407,6,9.21305,69.4,0.244469809,yolov5l,0.7021104842424393,6,15.39675,76.2,0.317006983
296,14873,19.984374061485557,100,230.171,yolov5n,0.5029616355895996,3,1.421139,53.2,0.049640062,yolov5s,0.5359249711036682,4,4.165516,73.1,0.112300414,yolov5m,0.4971197247505188,5,11.914642,91.1,0.253724862,yolov5l,0.5261835505565008,6,24.644468,91.0,0.54133688
297,17111,12.254325971996954,100,325.541,yolov5n,0.6743293702602386,9,1.421627,52.8,0.044214061,yolov5s,0.7188269956545397,11,4.093861,67.6,0.112092283,yolov5m,0.6603368282318115,15,10.926547,82.6,0.243350151,yolov5l,0.7530636237217829,13,23.312684,93.2,0.506841679
298,5286,5.529690613444208,100,120.666,yolov5n,0.7590341567993164,2,1.423702,65.4,0.04406326,yolov5s,0.8612910807132721,2,3.141349,68.2,0.088145477,yolov5m,0.5755363628268242,4,6.245651,61.4,0.139110487,yolov5l,0.8702827095985413,2,13.367031,68.3,0.282394254
299,6344,6.412837627750005,100,245.325,yolov5n,0.4542091786861419,1,1.424679,50.7,0.053012681,yolov5s,0.5591266751289368,1,4.129445,76.6,0.101129516,yolov5m,0.3725089877843857,2,7.2534,68.6,0.166532136,yolov5l,0.6580937504768372,1,17.633439,69.8,0.449083935
300,24513,10.168507862603263,100,334.488,yolov5n,0.5351244530507496,14,1.425716,46.7,0.0386204499999999,yolov5s,0.5402430913278035,14,6.131759,84.5,0.153741646,yolov5m,0.5187795758247375,23,12.64694,84.6,0.291772679,yolov5l,0.5852563611485742,22,24.083557,83.1,0.6028047639999999
301,15707,21.432078841254167,100,175.07,yolov5n,0.5803229766232627,7,1.427792,61.4,0.044728257,yolov5s,0.7563248038291931,5,5.6046,91.2,0.136994503,yolov5m,0.5315395630896091,8,12.335784,92.6,0.2631098719999999,yolov5l,0.6245093728814807,7,22.485294,88.0,0.483944982
302,19575,15.372903287872107,100,223.615,yolov5n,0.4481214708403537,19,1.427914,58.7,0.047724855,yolov5s,0.5011543262004853,25,5.659653,90.4,0.14887975,yolov5m,0.445132537799723,17,11.291109,90.1,0.2472469219999999,yolov5l,0.4562049417392067,23,20.98194,89.4,0.451593218
303,21107,15.714052209549024,100,204.763,yolov5n,0.8450155854225159,3,1.427975,57.5,0.047084447,yolov5s,0.8865815997123718,3,5.10747,82.0,0.1342966179999999,yolov5m,0.7358758375048637,4,11.3071,88.1,0.249856179,yolov5l,0.9122815926869712,3,17.96962,86.8,0.353323239
304,6336,6.07346630169844,100,454.036,yolov5n,0.7000646591186523,1,1.429317,47.9,0.05447975,yolov5s,0.7661772966384888,1,3.467277,56.9,0.098904342,yolov5m,0.5998308807611465,2,5.877183,47.4,0.13780048,yolov5l,0.873350203037262,1,14.400781,65.9,0.308380214
305,8323,7.695138843015258,100,236.77,yolov5n,0.548092395067215,2,1.429928,59.5,0.051959118,yolov5s,0.6321505308151245,2,3.99468,78.0,0.0960287829999999,yolov5m,0.3868519614140193,6,8.139628,67.7,0.217419694,yolov5l,0.5827621320883433,3,12.636015,62.0,0.267190269
306,3011,1.9269132838070464,100,134.096,yolov5n,0.6045009642839432,2,1.429928,67.9,0.0485215109999999,yolov5s,0.6644561737775803,2,3.10125,66.0,0.095178595,yolov5m,0.5599250992139181,3,6.998273,43.3,0.173565747,yolov5l,0.6069487184286118,2,12.848966,45.2,0.296368822
307,9754,9.314106823997928,100,221.979,yolov5n,0.8227399587631226,4,1.43066,57.4,0.051943825,yolov5s,0.858110225200653,5,4.032949,79.2,0.099077436,yolov5m,0.7512184509209224,7,7.852031,60.6,0.224302439,yolov5l,0.8683188080787658,5,12.234222,61.2,0.2498412019999999
308,21659,15.572382864497955,100,193.009,yolov5n,0.5218457182248434,3,1.432125,59.0,0.0481197149999999,yolov5s,0.615433645248413,5,3.957631,79.1,0.1036724719999999,yolov5m,0.4987035819462367,7,9.550513,81.5,0.229140771,yolov5l,0.6679539850779942,7,21.201789,92.6,0.471416623
309,15990,25.4153143856055,100,236.581,yolov5n,0.4803063430284199,19,1.433896,59.4,0.05228529,yolov5s,0.8341673910617828,2,4.749561,81.1,0.113869078,yolov5m,0.4534080784235682,56,11.437287,86.8,0.27272074,yolov5l,0.5556046451841082,14,23.676697,85.1,0.5330377169999999
310,9591,9.359408132238434,100,224.415,yolov5n,0.5667695005734762,3,1.435115,53.1,0.050358828,yolov5s,0.6345013439655304,5,3.293754,66.7,0.094632955,yolov5m,0.5192613336775038,9,9.221473,78.4,0.205901901,yolov5l,0.5875179602040185,9,13.186917,58.5,0.312817892
311,8155,7.56428782079032,100,53.844,yolov5n,0.0,0,1.436459,67.3,0.049798906,yolov5s,0.3340136706829071,1,3.793753,87.0,0.081465761,yolov5m,0.0,0,9.168311,86.7,0.198323806,yolov5l,0.4770106673240661,1,12.69528,66.7,0.270367799
312,11638,17.18024911855949,100,163.131,yolov5n,0.486252099275589,6,1.437863,63.5,0.04545085,yolov5s,0.5190836737553278,6,2.881463,74.1,0.078328155,yolov5m,0.4561570617887709,9,8.33909,76.2,0.204025085,yolov5l,0.4999588330586751,9,18.462416,87.6,0.412265087
313,7527,7.653809415713459,100,173.29,yolov5n,0.5396396964788437,6,1.439877,58.5,0.052936862,yolov5s,0.5759149827063084,8,4.036855,80.4,0.093229534,yolov5m,0.5329541059640738,13,7.826884,69.1,0.214788713,yolov5l,0.6912194277559008,7,14.165308,73.2,0.287416505
314,17919,9.105413882697968,100,273.308,yolov5n,0.5926362981921748,19,1.441463,58.4,0.0529990829999999,yolov5s,0.6073157154023647,24,4.508655,87.4,0.1081481879999999,yolov5m,0.5805951511859894,25,9.633765,79.7,0.222981572,yolov5l,0.6104350571448987,26,22.430241,88.6,0.487287625
315,11999,16.03976695013456,100,280.547,yolov5n,0.4647636413574219,3,1.442196,53.8,0.0410946909999999,yolov5s,0.5046186787741525,7,4.128163,77.1,0.096486119,yolov5m,0.4346398115158081,6,9.48783,77.3,0.246784131,yolov5l,0.6069109886884689,2,20.767525,83.6,0.4689800939999999
316,18870,10.46650811147941,100,160.028,yolov5n,0.6625463565190634,3,1.442257,61.8,0.042480519,yolov5s,0.6980464855829874,3,5.258287,91.9,0.123770951,yolov5m,0.5926843682924906,3,11.312471,86.6,0.302857096,yolov5l,0.7443082332611084,1,23.167787,91.7,0.513079167
317,13766,15.3443011862056,100,372.092,yolov5n,0.6023629208405813,3,1.443905,49.4,0.043214274,yolov5s,0.6788661301136016,5,4.05956,62.7,0.108484569,yolov5m,0.5600925050675869,8,10.165867,82.9,0.217369621,yolov5l,0.6559872116361346,7,22.262516,84.3,0.474179849
318,6761,6.656039797498858,100,358.941,yolov5n,0.5065940072139105,6,1.443905,51.9,0.046417263,yolov5s,0.5276389420032501,7,4.525257,79.2,0.108966755,yolov5m,0.4787503965198993,8,7.300702,73.9,0.165313853,yolov5l,0.5408201047352382,7,12.455168,55.8,0.261238744
319,21358,14.387187218942984,100,340.498,yolov5n,0.6046874246426991,14,1.446407,50.0,0.049621962,yolov5s,0.656171198685964,15,5.042407,87.4,0.127176595,yolov5m,0.5872295144058409,21,8.986244,79.1,0.200550395,yolov5l,0.6620095789432525,20,18.696364,89.9,0.365455487
320,22518,16.515852952869604,100,195.831,yolov5n,0.7306134104728699,1,1.447262,70.0,0.045211033,yolov5s,0.8747825026512146,1,4.509022,84.5,0.1116961839999999,yolov5m,0.6007814109325409,2,10.452427,86.2,0.266009024,yolov5l,0.915312647819519,1,21.208686,90.3,0.475854223
321,9309,8.914063345424253,100,115.532,yolov5n,0.7854177951812744,2,1.450619,63.8,0.048346506,yolov5s,0.8657205998897552,2,3.272575,81.0,0.071579888,yolov5m,0.6999525825182596,3,8.726051,69.8,0.229932657,yolov5l,0.9131116569042206,2,15.050315,66.5,0.386656795
322,8569,7.826286475768291,100,327.592,yolov5n,0.6459979812304179,3,1.452633,52.4,0.053138785,yolov5s,0.6809772253036499,3,3.303946,60.4,0.096464518,yolov5m,0.5609847754240036,6,7.653972,66.9,0.164442766,yolov5l,0.6737692475318908,5,13.131497,58.2,0.268917266
323,12307,18.229098978548112,100,248.813,yolov5n,0.595756895840168,4,1.453732,60.3,0.040695992,yolov5s,0.7698704898357391,4,2.891106,63.6,0.0660783279999999,yolov5m,0.5170974348272596,7,9.176918,75.7,0.2345107049999999,yolov5l,0.66623654961586,5,22.696353,90.5,0.500504368
324,8394,8.10711936637134,100,279.47,yolov5n,0.6519505530595779,2,1.454037,57.1,0.053327819,yolov5s,0.7400780916213989,2,3.787344,65.1,0.101353952,yolov5m,0.5439614504575729,4,6.169357,54.7,0.139831491,yolov5l,0.8198941648006439,2,13.839747,63.8,0.277213983
325,6432,6.921486155933194,100,249.349,yolov5n,0.4907634794712067,15,1.455441,54.2,0.052463761,yolov5s,0.5327552275525199,18,3.434439,66.0,0.092915039,yolov5m,0.4711949030558268,24,5.572313,50.8,0.128693732,yolov5l,0.5298997529528358,22,11.331026,54.2,0.240859138
326,14346,17.311310075344483,100,168.76,yolov5n,0.5917768031358719,4,1.45599,61.9,0.051392794,yolov5s,0.5957204252481461,6,3.218436,79.4,0.085523928,yolov5m,0.5276613930861155,12,7.132306,79.9,0.165040106,yolov5l,0.6208161142739382,11,14.337122,82.6,0.317419045
327,21121,16.424310644862185,100,178.678,yolov5n,0.6055018603801727,3,1.456173,69.6,0.038018758,yolov5s,0.6555980443954468,4,5.530991,90.3,0.1436944329999999,yolov5m,0.5855580329895019,5,11.368013,90.4,0.255905259,yolov5l,0.6424115598201752,4,19.641795,85.4,0.450249844
328,15562,17.90771898636266,100,69.611,yolov5n,0.8812406659126282,1,1.45721,71.7,0.0435886039999999,yolov5s,0.9080145359039308,1,5.374742,88.6,0.135111806,yolov5m,0.875030517578125,1,10.772129,84.1,0.2498090879999999,yolov5l,0.8890556693077087,1,18.954724,85.3,0.395700605
329,12285,19.413335907461352,100,173.357,yolov5n,0.613063782453537,2,1.457211,63.0,0.0431655,yolov5s,0.8090593218803406,2,3.526298,68.7,0.096049283,yolov5m,0.5926408171653748,4,9.729773,74.3,0.255869115,yolov5l,0.8306657671928406,3,24.309081,93.7,0.5400231870000001
330,10567,9.2872904520748,100,295.69,yolov5n,0.3759986907243728,2,1.457882,56.6,0.053144088,yolov5s,0.4212620332837105,4,3.286063,65.2,0.074496944,yolov5m,0.3332790533701579,3,7.057355,59.4,0.160211402,yolov5l,0.3915408700704574,6,18.000931,83.1,0.357162098
331,2390,2.377111062082663,100,411.148,yolov5n,0.6832674642403921,3,1.458187,13.8,0.062414314,yolov5s,0.7428987175226212,4,4.326588,25.9,0.131434614,yolov5m,0.650233553988593,7,7.211346,21.9,0.173938282,yolov5l,0.7498049310275486,7,16.378986,52.9,0.449757255
332,24225,8.621836747008102,100,313.242,yolov5n,0.7405164837837219,2,1.459897,50.0,0.045378332,yolov5s,0.8565070629119873,2,5.731187,86.4,0.144073141,yolov5m,0.6858244041601816,3,11.461457,83.7,0.281084183,yolov5l,0.899172842502594,2,18.084915,78.2,0.42487862
333,7615,8.2409369037182,100,186.695,yolov5n,0.5113925337791443,1,1.460262,66.7,0.052485174,yolov5s,0.6364842355251312,2,3.939687,76.6,0.1039474839999999,yolov5m,0.4574827452500661,3,6.947004,66.7,0.1590828239999999,yolov5l,0.6422799726327261,3,13.091946,63.2,0.266066989
334,11395,16.649190002580365,100,300.84,yolov5n,0.6703561445077261,3,1.462764,57.9,0.0448758,yolov5s,0.7308527231216431,4,4.342945,83.0,0.103423553,yolov5m,0.6104643940925598,6,7.569072,63.5,0.18326348,yolov5l,0.7441772967576981,4,23.442506,90.5,0.50815256
